customer_id,cluster
11106,7
11108,5
11109,6
11110,5
11111,4
11112,5
11113,2
11115,6
11116,3
11117,3
11118,2
11119,2
11120,1
11121,5
11122,1
11123,6
11124,1
11125,3
11126,3
11127,5
11128,3
11129,0
11130,0
11131,5
11132,3
11133,1
11135,6
11136,7
11139,4
11140,2
11141,6
11143,5
11145,5
11146,3
11147,2
11148,3
11149,6
11150,2
11151,6
11152,4
11153,1
11154,1
11155,0
11156,1
11157,6
11158,3
11159,3
11160,5
11162,4
11163,3
11164,0
11166,5
11167,5
11168,5
11169,2
11170,0
11171,7
11172,4
11173,2
11174,7
11175,2
11177,2
11178,4
11179,1
11180,6
11181,0
11182,0
11183,3
11184,5
11185,7
11186,7
11187,5
11189,5
11190,0
11191,3
11192,7
11193,3
11194,5
11195,3
11197,4
11198,5
11199,7
11200,5
11201,2
11202,7
11203,6
11204,3
11205,5
11206,3
11207,7
11208,3
11209,0
11210,0
11211,2
11212,5
11213,6
11214,3
11215,1
11216,6
11217,5
11218,1
11219,6
11220,1
11221,6
11222,7
11223,6
11224,4
11225,5
11226,1
11229,1
11230,3
11231,3
11232,7
11233,1
11234,6
11235,2
11236,4
11237,5
11238,4
11239,2
11241,6
11242,1
11243,1
11244,2
11245,0
11247,5
11248,1
11249,5
11251,0
11252,6
11253,2
11254,6
11255,7
11256,0
11258,6
11259,0
11260,6
11261,6
11262,2
11263,0
11264,4
11265,2
11266,5
11267,4
11268,0
11269,4
11270,6
11271,7
11272,3
11273,1
11275,4
11276,3
11277,3
11278,7
11279,6
11280,7
11281,3
11282,1
11283,0
11284,4
11285,1
11287,6
11288,6
11289,6
11290,3
11291,6
11292,7
11293,0
11294,4
11295,4
11296,6
11298,1
11299,5
11300,5
11301,0
11302,6
11303,5
11304,5
11306,7
11307,4
11308,3
11309,5
11310,2
11311,2
11312,5
11313,6
11314,0
11315,4
11316,6
11318,6
11321,3
11322,5
11323,7
11324,2
11325,4
11326,0
11327,3
11328,2
11329,5
11330,0
11331,0
11332,1
11333,4
11334,4
11335,4
11336,2
11337,2
11338,4
11339,3
11340,0
11341,1
11342,1
11343,1
11344,5
11345,2
11346,0
11347,2
11349,3
11350,2
11351,5
11352,1
11353,1
11354,6
11355,0
11356,4
11360,7
11361,5
11362,3
11363,0
11364,5
11365,7
11366,4
11367,1
11369,3
11370,3
11373,7
11374,5
11375,2
11376,1
11377,3
11378,7
11379,7
11380,5
11381,3
11382,6
11383,3
11384,5
11385,0
11386,0
11387,2
11388,6
11390,0
11391,6
11392,6
11393,1
11394,6
11395,6
11396,1
11398,2
11399,4
11400,1
11401,1
11403,7
11404,6
11405,4
11406,7
11409,1
11410,4
11411,5
11412,7
11413,4
11414,6
11415,3
11416,5
11417,6
11418,4
11419,5
11420,5
11421,0
11422,7
11424,5
11425,1
11426,0
11427,4
11428,3
11429,3
11430,6
11431,4
11433,1
11434,7
11435,6
11437,6
11438,3
11439,4
11440,2
11441,4
11442,2
11443,1
11444,7
11445,3
11446,2
11447,1
11448,6
11449,1
11450,6
11451,6
11452,2
11453,2
11454,7
11456,4
11457,0
11458,2
11460,5
11461,5
11462,3
11463,1
11464,6
11466,1
11467,5
11468,1
11469,0
11471,1
11472,0
11473,6
11474,5
11476,1
11478,2
11479,3
11480,0
11481,6
11482,6
11483,3
11484,4
11485,7
11486,3
11488,4
11489,7
11490,3
11491,1
11493,0
11494,6
11496,7
11497,4
11498,6
11499,2
11500,0
11501,5
11502,4
11503,1
11504,4
11505,0
11506,1
11509,3
11511,0
11512,6
11513,1
11514,0
11515,6
11516,0
11517,6
11518,4
11519,4
11520,3
11521,5
11522,7
11523,6
11524,7
11525,2
11526,5
11527,1
11529,0
11531,4
11532,1
11533,3
11534,0
11536,5
11537,6
11538,7
11539,6
11540,5
11541,0
11542,1
11544,1
11545,1
11546,0
11547,3
11548,1
11549,0
11550,6
11551,2
11552,4
11553,2
11554,6
11556,5
11557,5
11558,5
11559,1
11560,4
11561,0
11562,6
11563,5
11564,7
11565,6
11566,0
11567,6
11568,2
11569,7
11570,3
11571,0
11572,4
11573,0
11574,5
11575,1
11576,3
11577,4
11578,0
11579,3
11580,6
11582,6
11585,2
11586,2
11587,4
11588,7
11589,1
11590,5
11591,3
11593,6
11594,3
11595,1
11596,1
11597,7
11598,7
11599,7
11601,2
11603,1
11604,3
11605,3
11606,2
11607,4
11609,5
11610,6
11611,3
11612,7
11614,5
11615,1
11616,7
11617,6
11621,4
11622,6
11623,5
11624,7
11626,4
11627,7
11628,6
11629,3
11631,6
11632,2
11633,7
11634,1
11635,7
11636,5
11637,2
11638,5
11639,3
11640,3
11641,0
11642,1
11643,0
11644,7
11645,1
11646,1
11647,3
11648,6
11649,4
11650,1
11651,7
11652,3
11653,5
11654,5
11655,6
11656,0
11657,2
11658,0
11661,0
11662,3
11663,6
11664,0
11665,6
11666,5
11667,6
11669,7
11671,4
11672,7
11673,2
11674,2
11676,1
11677,3
11678,2
11679,6
11681,0
11684,4
11685,5
11686,2
11687,5
11688,5
11691,4
11692,1
11694,7
11696,1
11697,5
11698,5
11699,6
11700,7
11701,1
11702,0
11704,6
11705,1
11706,4
11707,3
11708,0
11709,6
11710,7
11712,5
11713,0
11714,2
11715,3
11716,6
11718,3
11719,3
11720,4
11723,7
11724,0
11725,7
11726,6
11728,4
11729,7
11730,3
11731,2
11732,5
11733,4
11734,7
11735,7
11736,1
11737,5
11738,1
11739,7
11740,5
11741,2
11743,1
11744,7
11745,3
11746,0
11747,3
11748,7
11749,4
11751,0
11752,1
11755,2
11756,6
11757,7
11758,7
11759,3
11760,0
11761,1
11762,2
11763,3
11764,0
11766,5
11768,1
11769,3
11770,1
11771,3
11772,6
11773,1
11775,4
11776,5
11778,1
11779,4
11780,1
11782,7
11783,7
11785,0
11786,7
11787,0
11788,5
11789,2
11791,4
11792,2
11793,6
11796,4
11797,6
11798,7
11799,3
11800,5
11801,5
11802,0
11803,6
11804,4
11805,1
11807,0
11809,5
11811,6
11812,6
11814,1
11815,7
11816,1
11817,4
11818,3
11820,3
11821,5
11822,7
11823,4
11824,5
11825,1
11826,2
11827,1
11828,3
11829,0
11830,6
11832,3
11833,0
11835,5
11836,4
11837,4
11838,3
11839,7
11840,5
11841,7
11843,4
11844,6
11845,5
11846,6
11847,2
11848,2
11849,3
11851,1
11852,6
11853,2
11854,6
11855,1
11856,1
11857,6
11858,6
11859,4
11860,6
11861,6
11862,7
11864,0
11865,1
11867,6
11868,2
11869,5
11870,0
11871,4
11873,2
11874,4
11875,4
11876,6
11877,6
11879,3
11880,6
11881,2
11882,5
11883,5
11884,4
11885,1
11886,7
11888,6
11889,7
11890,7
11891,1
11892,4
11893,7
11894,6
11896,3
11897,7
11898,1
11899,6
11901,2
11902,3
11903,1
11904,7
11905,5
11906,2
11907,6
11908,7
11909,7
11910,6
11912,6
11914,5
11915,5
11916,3
11918,5
11919,0
11920,6
11921,4
11922,6
11923,3
11924,6
11925,2
11926,3
11927,3
11928,0
11929,6
11930,2
11931,6
11932,4
11933,6
11934,6
11935,2
11936,2
11938,4
11939,6
11940,7
11941,2
11943,3
11944,0
11945,4
11946,7
11947,0
11948,6
11950,7
11951,4
11952,6
11953,6
11955,0
11957,6
11958,6
11959,6
11960,3
11961,7
11962,3
11963,5
11964,6
11965,2
11966,3
11967,1
11968,5
11969,1
11970,0
11972,4
11973,1
11974,7
11975,7
11976,6
11978,6
11980,1
11981,5
11982,4
11983,1
11985,7
11986,6
11988,0
11990,1
11991,1
11993,5
11994,3
11995,6
11996,7
11997,1
11998,1
11999,3
12000,6
12001,5
12002,3
12004,4
12005,3
12006,6
12007,6
12008,7
12009,6
12010,1
12011,1
12013,0
12015,6
12016,7
12017,3
12018,5
12019,1
12020,0
12021,6
12023,6
12025,3
12026,5
12028,6
12029,0
12030,1
12031,6
12032,6
12033,7
12034,6
12035,1
12036,6
12037,7
12039,0
12040,4
12041,6
12042,3
12043,4
12045,1
12046,6
12047,1
12048,1
12049,1
12050,6
12051,6
12052,3
12053,1
12056,3
12057,4
12059,5
12060,1
12061,0
12062,2
12063,6
12064,3
12065,1
12066,7
12067,4
12068,5
12069,6
12071,0
12073,0
12074,6
12075,4
12077,6
12078,4
12079,7
12080,7
12081,1
12082,3
12083,0
12084,6
12085,0
12086,0
12087,6
12088,0
12089,5
12090,0
12091,0
12092,5
12094,0
12096,4
12097,3
12099,4
12100,6
12101,3
12102,0
12103,0
12104,7
12106,1
12107,0
12109,6
12110,2
12111,3
12112,1
12113,0
12114,6
12115,6
12116,5
12117,6
12118,3
12119,6
12120,2
12121,1
12122,3
12123,4
12126,1
12127,2
12128,7
12130,0
12131,1
12133,7
12134,0
12135,3
12136,6
12138,3
12140,2
12142,6
12143,1
12144,3
12145,3
12146,1
12147,7
12148,4
12149,4
12151,7
12152,0
12153,2
12154,5
12155,2
12156,7
12157,2
12158,0
12159,3
12160,6
12161,0
12162,5
12163,0
12166,6
12167,0
12169,6
12170,1
12172,6
12173,1
12174,5
12176,6
12177,0
12178,6
12179,4
12180,5
12182,5
12183,6
12186,1
12187,1
12188,0
12189,1
12191,5
12192,6
12193,1
12194,4
12195,6
12196,3
12198,2
12199,2
12201,2
12202,0
12203,4
12204,5
12205,7
12206,3
12209,5
12210,0
12211,7
12213,7
12215,2
12216,1
12218,6
12219,6
12220,3
12221,7
12222,7
12223,3
12224,1
12225,3
12226,7
12227,2
12229,3
12231,4
12233,6
12234,5
12237,2
12238,2
12239,3
12240,4
12241,1
12242,6
12244,2
12245,1
12246,6
12247,3
12248,3
12249,5
12250,7
12251,6
12252,6
12253,7
12254,5
12255,4
12256,1
12257,2
12259,1
12260,3
12261,0
12262,1
12263,2
12264,2
12267,1
12269,2
12270,6
12273,7
12274,6
12275,6
12276,3
12277,2
12279,4
12280,7
12281,6
12282,2
12283,1
12285,3
12286,2
12288,1
12290,5
12292,3
12293,4
12294,7
12295,2
12296,1
12297,1
12298,6
12299,2
12302,6
12303,7
12304,6
12305,0
12307,1
12309,6
12310,6
12311,3
12313,0
12314,1
12315,3
12316,1
12317,3
12320,0
12321,0
12322,6
12323,4
12324,6
12325,1
12326,2
12327,3
12328,7
12330,2
12331,6
12332,0
12333,4
12336,1
12337,1
12339,7
12340,0
12342,7
12343,6
12344,3
12345,0
12346,2
12347,4
12348,2
12349,1
12350,0
12351,0
12352,5
12353,5
12355,1
12356,7
12357,2
12358,4
12359,3
12360,6
12361,1
12362,5
12363,6
12364,0
12365,1
12366,2
12367,6
12368,5
12371,2
12372,4
12375,4
12378,6
12379,1
12380,7
12381,1
12382,7
12383,3
12384,1
12385,7
12388,0
12389,7
12390,4
12391,5
12392,1
12393,5
12394,4
12395,6
12396,6
12397,0
12398,1
12399,1
12400,2
12401,1
12402,2
12403,3
12404,4
12405,2
12406,1
12407,6
12408,2
12409,1
12410,1
12411,4
12412,3
12413,5
12414,6
12415,5
12417,6
12418,6
12419,4
12420,7
12421,4
12424,5
12426,3
12428,6
12429,7
12432,6
12434,2
12435,7
12436,1
12437,6
12438,3
12439,1
12440,3
12441,0
12442,7
12443,6
12444,6
12446,3
12447,5
12448,2
12450,7
12451,1
12452,3
12453,1
12454,0
12455,0
12456,0
12457,6
12461,1
12462,3
12463,4
12465,0
12466,4
12467,0
12468,6
12470,7
12471,6
12472,3
12473,2
12474,2
12475,3
12477,3
12478,1
12479,4
12480,4
12481,7
12484,7
12485,2
12487,3
12488,3
12489,6
12490,1
12491,6
12492,5
12493,6
12495,5
12496,6
12497,5
12498,7
12499,0
12500,4
12502,6
12503,1
12504,5
12505,4
12506,5
12508,7
12509,5
12510,6
12511,6
12513,5
12514,1
12515,2
12516,6
12517,2
12519,3
12520,6
12524,1
12526,2
12530,6
12531,6
12532,1
12535,1
12537,7
12538,6
12539,6
12540,6
12541,6
12542,3
12543,0
12544,6
12545,4
12546,3
12547,6
12548,0
12549,7
12550,5
12552,3
12554,2
12555,3
12556,7
12557,2
12560,3
12561,0
12562,7
12563,4
12564,4
12565,3
12566,5
12568,0
12569,5
12570,4
12572,1
12573,6
12574,5
12575,3
12576,6
12577,4
12578,7
12579,7
12580,0
12582,0
12583,0
12584,1
12585,3
12586,4
12587,6
12588,4
12589,1
12590,6
12591,5
12592,1
12593,4
12594,3
12595,1
12596,4
12597,5
12598,6
12600,6
12602,0
12603,1
12605,4
12606,4
12607,6
12608,1
12609,1
12610,7
12611,0
12612,6
12614,1
12615,0
12616,6
12617,7
12618,5
12619,4
12620,6
12621,5
12623,0
12624,5
12625,5
12626,7
12627,1
12628,2
12629,6
12631,6
12632,7
12633,5
12634,1
12635,2
12636,6
12638,6
12639,3
12640,2
12642,3
12644,5
12645,7
12646,6
12647,0
12648,6
12649,7
12650,1
12652,2
12653,4
12654,3
12655,5
12656,2
12657,6
12659,5
12660,1
12661,7
12663,4
12664,4
12665,2
12666,3
12667,1
12668,4
12670,6
12671,3
12672,6
12673,7
12674,0
12675,1
12677,6
12678,5
12679,5
12681,1
12684,0
12685,4
12686,3
12687,5
12689,4
12691,0
12692,7
12693,4
12694,6
12695,0
12696,7
12698,2
12700,5
12701,2
12702,2
12703,1
12704,6
12705,6
12706,4
12707,7
12709,1
12710,6
12711,6
12712,7
12713,6
12714,5
12715,6
12717,5
12720,2
12721,1
12722,1
12724,3
12725,1
12726,3
12727,6
12728,5
12729,5
12730,5
12731,3
12732,1
12733,1
12734,3
12738,7
12739,7
12740,2
12742,1
12745,0
12746,1
12747,6
12748,4
12749,6
12750,0
12751,7
12752,2
12754,5
12756,1
12757,7
12758,0
12760,2
12761,3
12763,0
12764,2
12765,6
12766,6
12767,1
12768,3
12769,4
12770,6
12771,2
12772,4
12773,6
12774,7
12775,2
12776,0
12778,6
12779,6
12781,5
12782,3
12783,1
12784,2
12785,7
12786,3
12787,0
12788,6
12789,6
12790,6
12791,6
12792,2
12793,5
12794,2
12795,1
12796,0
12797,2
12798,4
12799,1
12800,3
12801,1
12803,5
12804,1
12805,1
12806,7
12808,3
12809,6
12810,4
12811,6
12813,5
12814,2
12815,6
12817,1
12818,3
12819,0
12820,2
12821,4
12823,0
12824,7
12825,1
12826,6
12827,1
12828,3
12829,3
12831,2
12832,6
12833,6
12834,1
12835,6
12836,1
12838,4
12839,5
12840,2
12842,6
12843,6
12844,4
12845,5
12846,6
12847,1
12848,1
12849,1
12850,0
12851,7
12853,7
12854,2
12856,2
12857,6
12858,3
12859,3
12860,1
12861,3
12862,2
12863,6
12864,6
12865,6
12866,1
12867,5
12868,7
12869,1
12871,3
12872,6
12874,6
12876,6
12877,0
12879,0
12880,5
12884,2
12885,5
12886,0
12888,1
12889,6
12890,6
12891,2
12892,0
12893,2
12895,6
12898,4
12899,3
12902,1
12903,2
12904,3
12905,4
12906,1
12907,3
12908,0
12912,1
12914,1
12915,4
12916,6
12917,7
12918,7
12919,5
12920,3
12921,3
12924,3
12925,2
12926,6
12927,6
12928,0
12930,7
12931,0
12932,5
12934,4
12935,5
12936,0
12938,0
12940,5
12941,1
12943,2
12944,7
12945,6
12946,6
12947,7
12948,1
12949,4
12950,5
12951,3
12952,5
12954,4
12955,1
12956,4
12957,7
12959,5
12960,1
12961,6
12962,3
12964,6
12965,1
12966,6
12967,4
12968,7
12969,1
12970,1
12971,2
12972,3
12973,6
12974,3
12976,5
12977,6
12982,0
12983,1
12984,1
12985,5
12987,7
12989,4
12990,5
12991,6
12992,4
12993,7
12994,6
12995,7
12997,0
12998,6
12999,1
13000,5
13001,0
13002,3
13003,3
13004,6
13005,5
13006,1
13007,7
13008,7
13010,4
13011,0
13012,7
13014,0
13017,5
13018,0
13020,6
13022,5
13023,2
13025,2
13026,6
13027,1
13028,4
13029,0
13030,1
13032,6
13033,2
13034,0
13036,3
13037,4
13038,0
13040,3
13041,0
13042,0
13043,5
13044,3
13045,2
13046,6
13047,1
13048,5
13049,0
13051,3
13052,3
13054,3
13055,6
13057,6
13058,2
13059,2
13060,1
13061,1
13062,6
13063,3
13064,0
13065,3
13066,6
13067,3
13068,2
13069,6
13070,7
13071,7
13072,6
13073,6
13074,0
13075,4
13076,0
13077,1
13078,1
13079,1
13080,1
13081,3
13082,3
13083,1
13084,7
13085,5
13086,3
13087,1
13089,0
13090,1
13091,5
13093,6
13094,1
13095,7
13096,7
13097,7
13098,0
13100,4
13101,7
13102,4
13103,1
13104,1
13105,4
13106,4
13107,3
13108,2
13109,4
13110,1
13111,6
13112,5
13114,4
13115,3
13116,5
13117,4
13118,2
13119,1
13120,1
13122,6
13123,1
13124,3
13125,3
13126,7
13127,6
13128,5
13129,7
13130,5
13131,5
13132,1
13133,6
13134,5
13135,0
13136,3
13137,5
13138,6
13139,1
13140,2
13141,6
13143,6
13144,1
13145,3
13146,0
13147,5
13149,2
13150,4
13151,0
13152,0
13153,7
13154,1
13156,3
13157,2
13158,3
13159,4
13161,2
13162,5
13163,4
13165,1
13166,6
13167,7
13168,5
13169,3
13172,0
13173,6
13174,0
13175,1
13176,2
13177,7
13178,0
13180,1
13181,1
13183,6
13184,1
13185,2
13186,4
13187,0
13188,1
13189,3
13190,6
13191,1
13192,6
13194,4
13195,5
13196,5
13197,6
13198,5
13199,5
13201,3
13202,0
13203,3
13204,2
13205,3
13208,5
13209,2
13210,3
13211,7
13212,5
13213,1
13214,2
13215,7
13217,0
13219,6
13220,0
13222,1
13224,1
13225,0
13226,4
13227,5
13229,1
13230,1
13231,3
13232,0
13233,5
13234,0
13235,0
13236,5
13239,1
13240,1
13241,2
13242,5
13244,6
13245,0
13246,2
13247,5
13248,4
13249,6
13250,3
13252,5
13253,2
13254,4
13255,7
13256,4
13257,0
13258,4
13259,0
13260,1
13262,6
13263,2
13264,0
13265,2
13266,3
13268,2
13269,2
13270,6
13271,3
13272,3
13273,0
13274,1
13276,2
13277,3
13279,7
13280,6
13283,0
13284,4
13285,3
13286,5
13287,4
13288,6
13289,3
13290,3
13292,0
13293,3
13294,1
13295,3
13296,7
13297,3
13298,6
13299,6
13300,6
13301,6
13302,5
13303,1
13304,3
13305,5
13307,6
13308,4
13309,0
13310,4
13313,0
13314,0
13315,6
13316,0
13318,0
13320,2
13321,3
13323,6
13324,5
13325,1
13326,6
13327,0
13328,4
13329,5
13330,0
13332,2
13333,0
13334,6
13335,5
13336,3
13337,0
13338,0
13340,3
13341,7
13342,3
13343,4
13344,0
13346,1
13347,1
13348,3
13349,1
13350,4
13352,6
13353,1
13354,5
13357,0
13358,3
13360,0
13361,6
13362,5
13364,7
13365,3
13366,2
13367,0
13368,6
13369,2
13370,7
13371,7
13372,1
13373,0
13374,0
13375,6
13377,7
13378,6
13379,2
13380,1
13381,7
13384,3
13385,1
13386,0
13387,2
13388,2
13389,5
13390,1
13391,4
13392,3
13393,1
13394,1
13395,1
13396,1
13397,1
13398,1
13399,7
13401,7
13403,6
13404,2
13405,3
13406,6
13408,0
13410,1
13412,0
13413,3
13414,0
13415,2
13416,5
13417,1
13418,6
13419,5
13420,3
13421,3
13422,6
13424,2
13425,2
13426,6
13427,6
13428,1
13429,1
13430,1
13431,5
13433,7
13434,0
13436,2
13437,4
13438,2
13439,3
13440,4
13441,2
13442,4
13443,3
13444,1
13445,7
13446,1
13447,1
13448,2
13449,4
13450,7
13451,3
13453,3
13455,2
13456,1
13457,2
13458,2
13461,2
13462,3
13463,4
13464,0
13465,6
13467,2
13468,1
13469,1
13470,2
13471,1
13472,4
13473,1
13474,0
13476,5
13477,1
13479,1
13480,3
13481,6
13482,6
13483,3
13484,6
13485,1
13486,4
13487,4
13488,7
13489,6
13490,7
13493,6
13495,6
13496,2
13497,2
13498,0
13499,1
13500,0
13501,3
13502,3
13503,6
13505,6
13506,1
13509,0
13510,3
13513,7
13514,1
13515,3
13516,0
13518,1
13519,3
13521,4
13522,1
13523,4
13524,2
13525,7
13526,5
13527,4
13528,6
13529,6
13530,2
13531,2
13533,6
13534,4
13535,6
13536,5
13537,0
13538,4
13539,3
13540,0
13541,6
13544,7
13545,5
13546,7
13547,5
13548,0
13549,5
13550,1
13552,1
13553,4
13554,2
13556,2
13557,5
13558,6
13559,0
13560,0
13561,1
13562,5
13563,5
13564,6
13565,4
13568,1
13569,1
13570,3
13571,2
13573,4
13574,4
13575,1
13576,1
13579,6
13580,6
13582,2
13583,3
13584,0
13585,4
13586,2
13587,1
13588,4
13590,3
13592,5
13593,0
13594,5
13596,3
13597,7
13599,2
13600,0
13601,1
13602,1
13603,6
13604,5
13605,6
13606,6
13607,2
13609,1
13610,3
13611,3
13612,5
13614,0
13615,3
13616,5
13618,3
13620,6
13621,3
13623,0
13625,3
13626,3
13627,5
13628,3
13629,1
13630,0
13631,6
13632,1
13633,4
13634,1
13635,0
13636,4
13638,1
13640,3
13641,6
13642,1
13643,5
13644,5
13645,3
13647,0
13648,4
13649,4
13650,4
13651,4
13652,4
13654,1
13655,5
13656,0
13658,6
13659,6
13660,4
13661,7
13662,7
13663,6
13664,2
13665,7
13666,1
13668,7
13669,2
13671,4
13672,0
13673,5
13674,2
13675,7
13676,6
13677,5
13679,0
13680,6
13681,6
13682,0
13683,6
13686,5
13687,7
13688,5
13689,0
13690,6
13691,6
13692,2
13693,6
13694,2
13695,2
13696,3
13697,1
13698,3
13699,0
13700,1
13701,4
13703,0
13704,0
13705,4
13706,6
13708,3
13709,6
13710,6
13711,3
13713,1
13714,6
13715,6
13716,6
13717,3
13720,1
13721,7
13723,6
13724,6
13725,2
13726,2
13727,6
13729,3
13730,4
13731,7
13732,2
13733,7
13734,3
13735,6
13736,7
13737,0
13738,2
13739,4
13740,2
13741,3
13742,1
13743,5
13744,6
13745,5
13746,7
13747,6
13750,3
13752,0
13753,4
13754,2
13755,6
13756,4
13758,0
13759,6
13760,4
13761,0
13762,6
13763,1
13764,0
13765,2
13767,4
13768,4
13771,2
13772,1
13773,2
13774,4
13775,1
13777,0
13778,5
13779,3
13780,6
13782,0
13783,0
13784,1
13785,3
13789,6
13790,3
13792,0
13793,2
13794,3
13796,0
13797,5
13798,1
13799,1
13800,7
13801,4
13802,0
13803,0
13804,3
13805,6
13806,3
13807,5
13809,0
13810,7
13811,6
13812,7
13813,4
13814,3
13815,2
13816,4
13817,6
13819,7
13820,6
13821,4
13822,3
13823,0
13825,6
13826,3
13827,1
13828,6
13830,7
13831,6
13832,6
13833,0
13834,6
13837,6
13839,0
13840,7
13841,2
13842,4
13843,0
13844,0
13845,5
13846,6
13847,1
13848,6
13849,5
13850,3
13851,2
13852,0
13853,7
13854,5
13855,6
13856,1
13857,4
13858,0
13859,6
13860,6
13861,3
13862,0
13863,0
13865,3
13866,3
13867,4
13868,6
13869,3
13870,5
13871,2
13872,2
13873,0
13874,1
13875,7
13876,7
13877,5
13878,3
13880,6
13881,2
13882,4
13883,1
13884,6
13885,1
13886,2
13887,3
13889,2
13890,1
13891,7
13894,0
13895,7
13896,6
13897,6
13898,1
13899,3
13900,6
13901,6
13902,6
13903,1
13904,5
13905,6
13906,6
13908,4
13909,6
13910,2
13911,3
13912,6
13913,3
13915,0
13916,0
13917,1
13919,6
13920,0
13921,6
13923,2
13924,4
13925,0
13926,0
13927,7
13928,7
13930,5
13931,6
13932,0
13934,6
13935,2
13936,1
13937,2
13938,4
13939,0
13941,0
13942,6
13943,3
13944,2
13945,3
13946,5
13947,3
13949,0
13951,4
13952,1
13953,7
13954,7
13955,1
13956,6
13957,7
13958,3
13959,6
13960,6
13961,5
13962,0
13963,1
13964,2
13965,6
13966,6
13967,0
13968,6
13969,1
13970,5
13971,1
13972,6
13973,2
13974,7
13975,1
13976,4
13977,3
13978,3
13979,4
13980,4
13981,5
13982,6
13983,1
13985,2
13987,0
13989,3
13990,5
13991,2
13992,2
13994,4
13995,3
13996,5
13998,6
13999,7
14001,6
14002,6
14003,4
14004,5
14005,6
14006,4
14007,5
14008,5
14009,4
14010,7
14011,2
14012,6
14013,2
14015,5
14016,6
14017,0
14018,4
14019,7
14020,6
14021,5
14022,3
14024,4
14025,1
14026,5
14027,6
14028,7
14029,5
14030,3
14031,2
14033,6
14034,3
14035,1
14037,1
14038,6
14041,0
14042,6
14043,3
14044,5
14046,0
14047,6
14048,3
14049,6
14050,0
14051,2
14052,1
14055,4
14056,6
14057,0
14058,6
14059,3
14060,5
14061,6
14063,3
14064,6
14065,5
14066,6
14067,6
14068,6
14069,0
14070,5
14071,6
14072,1
14073,4
14074,5
14077,6
14079,1
14080,6
14081,3
14083,3
14084,0
14085,3
14087,3
14088,6
14089,4
14092,5
14093,2
14095,2
14096,3
14097,0
14098,5
14099,6
14100,6
14101,6
14102,6
14103,3
14104,2
14105,6
14106,2
14107,6
14109,7
14110,5
14111,1
14112,6
14113,5
14115,6
14116,2
14117,1
14119,4
14121,7
14123,2
14124,1
14125,3
14126,1
14127,6
14128,1
14129,5
14130,1
14131,1
14133,1
14134,3
14136,2
14137,6
14138,4
14139,7
14140,2
14141,5
14142,3
14143,6
14144,1
14145,1
14146,7
14147,3
14148,1
14149,2
14151,2
14152,4
14153,2
14154,6
14155,5
14156,2
14157,1
14158,7
14159,1
14160,4
14163,6
14164,7
14165,4
14166,5
14167,3
14168,4
14170,2
14171,0
14174,3
14175,7
14176,3
14177,0
14179,7
14181,3
14182,6
14184,2
14185,4
14186,7
14189,4
14190,3
14191,3
14192,6
14193,3
14194,1
14195,1
14196,5
14197,1
14198,3
14199,0
14201,7
14202,2
14203,6
14204,7
14205,1
14206,6
14208,6
14209,4
14210,6
14211,5
14212,5
14213,0
14215,4
14217,7
14218,6
14219,7
14220,4
14223,1
14224,2
14225,7
14226,6
14227,6
14229,6
14231,1
14234,7
14235,6
14236,2
14239,1
14240,7
14241,5
14242,6
14244,5
14246,0
14247,0
14248,6
14249,5
14250,5
14252,6
14253,6
14255,6
14256,6
14257,2
14259,2
14260,0
14261,1
14262,6
14263,6
14264,6
14265,2
14267,2
14268,6
14269,3
14270,7
14271,0
14272,0
14274,5
14275,3
14276,3
14277,7
14278,1
14279,4
14281,7
14285,5
14286,1
14287,0
14289,2
14290,7
14291,4
14292,3
14293,4
14294,6
14296,6
14297,5
14298,2
14299,6
14300,6
14301,3
14302,1
14303,6
14304,4
14305,2
14306,7
14307,0
14308,1
14309,5
14310,6
14311,1
14312,0
14313,2
14314,2
14315,1
14316,7
14317,3
14318,3
14319,2
14320,1
14321,5
14323,2
14324,7
14325,6
14326,4
14327,3
14329,7
14330,3
14331,4
14332,7
14334,1
14336,1
14338,3
14340,2
14341,0
14342,3
14343,0
14344,2
14347,5
14348,2
14349,7
14350,1
14351,6
14352,2
14353,6
14354,4
14355,0
14356,6
14357,6
14358,6
14359,5
14360,3
14361,3
14362,1
14363,7
14364,2
14366,4
14367,6
14368,6
14369,0
14370,1
14371,6
14372,2
14373,4
14374,1
14375,3
14376,0
14377,4
14378,1
14379,0
14380,4
14381,1
14382,2
14384,1
14385,5
14388,7
14389,6
14390,7
14391,1
14392,2
14394,4
14395,0
14396,2
14398,1
14399,3
14400,6
14402,7
14404,2
14405,2
14406,3
14407,3
14408,2
14409,5
14410,5
14411,7
14412,2
14413,2
14414,4
14415,4
14416,7
14417,4
14418,5
14419,1
14420,6
14421,6
14422,6
14423,6
14424,5
14425,6
14426,0
14427,2
14428,1
14429,1
14430,0
14431,4
14432,6
14433,7
14434,6
14435,3
14436,3
14437,0
14438,6
14439,6
14441,1
14442,7
14443,3
14444,0
14445,3
14446,4
14448,0
14449,7
14450,4
14451,1
14453,4
14454,3
14455,4
14457,3
14458,2
14459,1
14460,1
14461,6
14463,0
14464,7
14466,1
14467,4
14469,1
14473,4
14474,4
14475,3
14476,4
14477,3
14478,1
14479,6
14480,7
14481,3
14482,4
14483,6
14484,1
14485,6
14487,3
14488,1
14489,0
14490,5
14491,3
14492,6
14493,4
14494,6
14495,1
14496,4
